manifest_index,task_id,task_group,prompt_id,length_bucket,policy,status,passed,oracle_length,selected_length,selected_minus_oracle,abs_selected_minus_oracle,mask_length_source,final_source,trigger_reason,compile_passed,error_type,error_message,candidate_sha256,decode_sec,verification_sec,length_probe_sec,total_sec_including_probe
92,SingleLineInfilling/HumanEval/17/L0,HumanEval/17,L0,17-24,primary_control,ok,False,23,5,-18,18,cal_lite,,,True,UnitTestFailure,failed: 'o',d34bc8d686ab68cf2e048c392c6ad2c6e1349fd897d65720603102b292ba2db5,1.8638678300194442,0.15017837600316852,0.29339495627209544,2.307441162294708
93,SingleLineInfilling/HumanEval/17/L1,HumanEval/17,L1,17-24,primary_control,ok,False,18,13,-5,5,cal_lite,,,True,UnitTestFailure,failed: name 'n' is not defined,7df2cc0d72826339646df2a89e673c67f8c8bf147741f3d7ae07cf2d735d7e57,1.9454089079517871,0.1485302260844037,0.29567149479407817,2.389610628830269
94,SingleLineInfilling/HumanEval/18/L0,HumanEval/18,L0,<=8,primary_control,ok,True,6,7,1,1,cal_lite,,,True,,,dce3e9059eae34d6cccd42b4c75d55e5b3330fa175306638150b8abb9b459c52,1.8751987750874832,0.15726473403628916,0.30819530319422483,2.340658812317997
95,SingleLineInfilling/HumanEval/18/L2,HumanEval/18,L2,17-24,primary_control,ok,True,17,8,-9,9,cal_lite,,,True,,,994f782b6f7f4f7cd3807732fffd72a5d3886ed89eee7290de9e6949e14e7ef8,1.600652813911438,0.15589338506106287,0.2832164029823616,2.0397626019548625
96,SingleLineInfilling/HumanEval/18/L3,HumanEval/18,L3,9-12,primary_control,ok,True,12,13,1,1,cal_lite,,,True,,,e600ba25043f8c2eeccc1e2462c6eed31f1dfabef536c5db90059cd28705a651,1.8674815819831565,0.141675612074323,0.28250447020400316,2.2916616642614827
97,SingleLineInfilling/HumanEval/18/L4,HumanEval/18,L4,<=8,primary_control,ok,True,6,7,1,1,cal_lite,,,True,,,499048e2670caa94db679be634a1312dd745f524d37ef5ea99afead57bb4f5fe,1.8743505839956924,0.15325689897872508,0.28929045412223786,2.3168979370966554
98,SingleLineInfilling/HumanEval/18/L6,HumanEval/18,L6,<=8,primary_control,ok,True,4,24,20,20,cal_lite,,,True,,,cc504173b3165e4546c1bc8c2ed2349d9888ff0fd5532f0252dbd32c0fff5ea0,1.9106248390162364,0.15336730796843767,0.2957058270694688,2.359697974054143
99,SingleLineInfilling/HumanEval/19/L0,HumanEval/19,L0,<=8,primary_control,ok,True,5,11,6,6,cal_lite,,,True,,,c1c1cd843145c32f063a8ccc24739f85e3574ea2fbc2ec5a81e11b31bff425e4,1.9018379650078714,0.14095156104303896,0.29411776328925043,2.336907289340161
100,SingleLineInfilling/HumanEval/19/L1,HumanEval/19,L1,<=8,primary_control,ok,True,7,7,0,0,cal_lite,,,True,,,87b64884bd6d975b360ebf3292114006500c249dd3c68c21977b705eb7a5004f,1.917310493066907,0.13868505298160017,0.29432985081803054,2.3503253968665376
101,SingleLineInfilling/HumanEval/19/L2,HumanEval/19,L2,<=8,primary_control,ok,True,7,7,0,0,cal_lite,,,True,,,87b64884bd6d975b360ebf3292114006500c249dd3c68c21977b705eb7a5004f,1.9178691749693826,0.14193126489408314,0.29827882489189506,2.358079264755361
102,SingleLineInfilling/HumanEval/19/L3,HumanEval/19,L3,<=8,primary_control,ok,True,7,7,0,0,cal_lite,,,True,,,87b64884bd6d975b360ebf3292114006500c249dd3c68c21977b705eb7a5004f,1.927022913005203,0.16087844711728394,0.3025855236919597,2.3904868838144466
103,SingleLineInfilling/HumanEval/19/L4,HumanEval/19,L4,<=8,primary_control,ok,True,7,7,0,0,cal_lite,,,True,,,87b64884bd6d975b360ebf3292114006500c249dd3c68c21977b705eb7a5004f,1.890173764899373,0.1489784320583567,0.2995332927675918,2.3386854897253215
104,SingleLineInfilling/HumanEval/19/L5,HumanEval/19,L5,<=8,primary_control,ok,True,7,7,0,0,cal_lite,,,True,,,87b64884bd6d975b360ebf3292114006500c249dd3c68c21977b705eb7a5004f,1.8948161120060831,0.1574710541171953,0.2921407910762355,2.344427957199514
105,SingleLineInfilling/HumanEval/19/L6,HumanEval/19,L6,<=8,primary_control,ok,False,7,14,7,7,cal_lite,,,True,UnitTestFailure,failed: ,1a7c4813ee29759c8b2533141576c4329121c22e12d49b4b309a8766098849b8,1.922887198976241,0.14656462497077882,0.28755188919603825,2.357003713143058
106,SingleLineInfilling/HumanEval/19/L7,HumanEval/19,L7,<=8,primary_control,ok,False,7,14,7,7,cal_lite,,,True,UnitTestFailure,failed: ,1a7c4813ee29759c8b2533141576c4329121c22e12d49b4b309a8766098849b8,1.9279050990007818,0.15344261401332915,0.2841763368342072,2.365524049848318
107,SingleLineInfilling/HumanEval/19/L8,HumanEval/19,L8,<=8,primary_control,ok,True,7,14,7,7,cal_lite,,,True,,,8abc9b73912b23f5107fc9b364807768f4c6d59de63bdf7a4533acae11e596f9,1.9266970289172605,0.15169683506246656,0.2903123787837103,2.3687062427634373
108,SingleLineInfilling/HumanEval/19/L9,HumanEval/19,L9,<=8,primary_control,ok,True,7,7,0,0,cal_lite,,,True,,,87b64884bd6d975b360ebf3292114006500c249dd3c68c21977b705eb7a5004f,1.885397782898508,0.1559644138906151,0.2884795079007745,2.3298417046898976
109,SingleLineInfilling/HumanEval/19/L10,HumanEval/19,L10,<=8,primary_control,ok,True,7,15,8,8,cal_lite,,,True,,,6c9fa4a784479d43ef404b4d6754215307b00db4772b2cdc74e9a2e6b671759d,1.9307486329926178,0.16255390690639615,0.29102353437338024,2.384326074272394
110,SingleLineInfilling/HumanEval/19/L11,HumanEval/19,L11,<=8,primary_control,ok,True,2,3,1,1,cal_lite,,,True,,,136c2575288f70002eb9d7587171151ecfd74dc4a48cdd9874c974db5317971e,1.8919785668840632,0.13922794698737562,0.28777413920033723,2.318980653071776
111,SingleLineInfilling/HumanEval/19/L12,HumanEval/19,L12,25+,primary_control,ok,False,26,3,-23,23,cal_lite,,,True,UnitTestFailure,failed: ,512351eee3ef9bfc4135d2d3c5cefd0b697c82fe0347e49533261aa6332c6b6d,1.8266979859909043,0.13832880300469697,0.29638288787100464,2.261409676866606
112,SingleLineInfilling/HumanEval/20/L0,HumanEval/20,L0,<=8,primary_control,ok,True,6,6,0,0,cal_lite,,,True,,,33f155c0e4b29fed339d63c22946683da7f0a789b06f8ce11b6bebaf251f66c3,2.290575224906206,0.15953478508163244,0.3121476419037208,2.7622576518915594
113,SingleLineInfilling/HumanEval/20/L1,HumanEval/20,L1,<=8,primary_control,ok,True,5,4,-1,1,cal_lite,,,True,,,7479c51d5095ca7bdf99d927393d80d6be8946463d720834a929759a413b0fe8,2.306304262019694,0.15012105903588235,0.303122658864595,2.759547979920171
114,SingleLineInfilling/HumanEval/20/L3,HumanEval/20,L3,9-12,primary_control,ok,True,9,9,0,0,cal_lite,,,True,,,c71bef97bdbf6601f7f70f815cead4e2725ffa6d6d85bf1a86e8d37d7d8e99fd,2.3383936140453443,0.1472201938740909,0.28879622963722795,2.774410037556663
115,SingleLineInfilling/HumanEval/20/L4,HumanEval/20,L4,9-12,primary_control,ok,True,11,11,0,0,cal_lite,,,True,,,c71bef97bdbf6601f7f70f815cead4e2725ffa6d6d85bf1a86e8d37d7d8e99fd,2.343261578003876,0.15106413792818785,0.30596149305347353,2.8002872089855373
116,SingleLineInfilling/HumanEval/20/L5,HumanEval/20,L5,<=8,primary_control,ok,False,7,5,-2,2,cal_lite,,,True,UnitTestFailure,failed: ,c730747d7d2c934458a97f2f8afc93ac700ea8342f7461ace14687eb2187ce7f,2.3254298999672756,0.15059362002648413,0.2856228593736887,2.7616463793674484
117,SingleLineInfilling/HumanEval/20/L6,HumanEval/20,L6,<=8,primary_control,ok,False,6,5,-1,1,cal_lite,,,True,UnitTestFailure,failed: ,70012c15c240536d820c12f42b36a1210a9462a29933fd295f9522fbd46146be,2.325371369952336,0.150183767080307,0.29898238892201334,2.7745375259546563
118,SingleLineInfilling/HumanEval/20/L7,HumanEval/20,L7,9-12,primary_control,ok,True,9,9,0,0,cal_lite,,,True,,,c71bef97bdbf6601f7f70f815cead4e2725ffa6d6d85bf1a86e8d37d7d8e99fd,2.335906281019561,0.1576929520815611,0.28362742299214005,2.777226656093262
119,SingleLineInfilling/HumanEval/20/L8,HumanEval/20,L8,9-12,primary_control,ok,True,12,12,0,0,cal_lite,,,True,,,c71bef97bdbf6601f7f70f815cead4e2725ffa6d6d85bf1a86e8d37d7d8e99fd,2.3193749339552596,0.15477182599715889,0.30039488372858614,2.7745416436810046
120,SingleLineInfilling/HumanEval/20/L9,HumanEval/20,L9,<=8,primary_control,ok,True,3,3,0,0,cal_lite,,,True,,,c71bef97bdbf6601f7f70f815cead4e2725ffa6d6d85bf1a86e8d37d7d8e99fd,2.3162366220494732,0.15088808292057365,0.2975043829064816,2.7646290878765285
121,SingleLineInfilling/HumanEval/20/L10,HumanEval/20,L10,9-12,primary_control,ok,True,10,10,0,0,cal_lite,,,True,,,c71bef97bdbf6601f7f70f815cead4e2725ffa6d6d85bf1a86e8d37d7d8e99fd,2.3297607670538127,0.15010433201678097,0.3072177942376584,2.787082893308252
122,SingleLineInfilling/HumanEval/20/L11,HumanEval/20,L11,<=8,primary_control,ok,False,7,5,-2,2,cal_lite,,,True,UnitTestFailure,failed: ,78576fda275be6c60de81156a00044fb8e0300868b77af3c7d35bee1b2b4fbb8,2.3068209680495784,0.15582521900068969,0.30051099602133036,2.7631571830715984
123,SingleLineInfilling/HumanEval/20/L12,HumanEval/20,L12,<=8,primary_control,ok,True,6,9,3,3,cal_lite,,,True,,,312333ffaa769245b8c4a5cba82b6c154def208a93d7598a792f746a8add833b,2.3299171349499375,0.14744173409417272,0.29390566516667604,2.7712645342107862
124,SingleLineInfilling/HumanEval/20/L13,HumanEval/20,L13,9-12,primary_control,ok,True,12,14,2,2,cal_lite,,,True,,,94ad7fb259e84ac0f050c5218d641f06a821009beb209a3f6318dd0b59a6aabe,2.328917047008872,0.15627458004746586,0.29133766482118517,2.776529291877523
125,SingleLineInfilling/HumanEval/20/L15,HumanEval/20,L15,<=8,primary_control,ok,True,5,5,0,0,cal_lite,,,True,,,c71bef97bdbf6601f7f70f815cead4e2725ffa6d6d85bf1a86e8d37d7d8e99fd,2.317031846032478,0.1446621681097895,0.29646758921444416,2.7581616033567116
126,SingleLineInfilling/HumanEval/21/L0,HumanEval/21,L0,<=8,primary_control,ok,True,7,7,0,0,cal_lite,,,True,,,b2fc096faf74832420fa38a0f25a8d92d4b88d7cb82c4bdc86f9c92ae8f2437a,1.8588627729332075,0.15954418503679335,0.29994920711033046,2.3183561650803313
127,SingleLineInfilling/HumanEval/21/L1,HumanEval/21,L1,<=8,primary_control,ok,True,7,7,0,0,cal_lite,,,True,,,cac7ded7f3e9aca0cda3d698e8fc039880abedca0d55e1bc97003f36d988c17b,1.8697402080288157,0.1442961540305987,0.2970370361581445,2.311073398217559
128,SingleLineInfilling/HumanEval/21/L2,HumanEval/21,L2,17-24,primary_control,ok,True,21,20,-1,1,cal_lite,,,True,,,b2ede29ebe83f44890328c12a18d520666795b700e95c1a5221eb02d7ee2a6c1,1.8834646980976686,0.14027851715218276,0.29595013021025807,2.3196933454601094
129,SingleLineInfilling/HumanEval/22/L0,HumanEval/22,L0,13-16,primary_control,ok,True,14,14,0,0,cal_lite,,,True,,,879aa297bac0975da14b43b4be5102488c1e2acfdbe146e1c03d4d58ff6a724e,1.617414962965995,0.1244536399608478,0.2805610769428313,2.022429679869674
130,SingleLineInfilling/HumanEval/23/L0,HumanEval/23,L0,<=8,primary_control,ok,True,5,5,0,0,cal_lite,,,True,,,440465f1c739e906dcc2449bc7d527ed69efd63180589de7bd3d10650b085736,1.484802536899224,0.13688862894196063,0.30370546330232173,1.9253966291435063
131,SingleLineInfilling/HumanEval/24/L0,HumanEval/24,L0,<=8,primary_control,ok,True,8,16,8,8,cal_lite,,,True,,,71c510b9d31116be6b7e81c2077cf5677ac16189f60a8ab9fee1f51c43600bcb,1.610658210935071,0.12017581716645509,0.2741290967678651,2.0049631248693913
132,SingleLineInfilling/HumanEval/24/L1,HumanEval/24,L1,9-12,primary_control,ok,True,9,9,0,0,cal_lite,,,True,,,edc35161ab72014ac56b571a50dd472ffac9413b62e60a1753a155fe0492e16a,1.6035039329435676,0.14994535699952394,0.2835790633689612,2.037028353312053
133,SingleLineInfilling/HumanEval/24/L2,HumanEval/24,L2,<=8,primary_control,ok,True,4,9,5,5,cal_lite,,,True,,,3ee57679d24afa0a2e8c54cc462bc13beed07247b770023e1efe1101b9cba5a3,1.6055960579542443,0.13515887211542577,0.273823432973586,2.014578363043256
134,SingleLineInfilling/HumanEval/25/L0,HumanEval/25,L0,<=8,primary_control,ok,True,4,4,0,0,cal_lite,,,True,,,6ea759a768d13efda2086e9b758832fb723a6050ac219bd2c813ff020cf188f3,1.8830798770068213,0.11747660103719682,0.2853156068595126,2.2858720849035308
135,SingleLineInfilling/HumanEval/25/L1,HumanEval/25,L1,<=8,primary_control,ok,True,4,4,0,0,cal_lite,,,True,,,cb794a5daa75c37ed83e112f6c147b01a8804e9812ea325ee74837b44b54b749,1.8895874249283224,0.15198341594077647,0.2814847530098632,2.323055593878962
136,SingleLineInfilling/HumanEval/25/L2,HumanEval/25,L2,<=8,primary_control,ok,True,6,6,0,0,cal_lite,,,True,,,cb794a5daa75c37ed83e112f6c147b01a8804e9812ea325ee74837b44b54b749,1.891007308033295,0.12276085093617439,0.28717423987109214,2.3009423988405615
137,SingleLineInfilling/HumanEval/25/L3,HumanEval/25,L3,13-16,primary_control,ok,True,13,6,-7,7,cal_lite,,,True,,,a1d248d1f4c865e872fefcb9e55140bfdb891293489708460f4d8a94d2bc5d2c,1.859715776052326,0.13728671602439135,0.29209035891108215,2.2890928509877995
138,SingleLineInfilling/HumanEval/25/L4,HumanEval/25,L4,9-12,primary_control,ok,True,9,11,2,2,cal_lite,,,True,,,7d255922a5cd023825d8969deb8c008b95eda0503b85c92e92482a348e948f4d,1.8908590950304642,0.13556463608983904,0.28970948315691203,2.3161332142772153
139,SingleLineInfilling/HumanEval/25/L5,HumanEval/25,L5,<=8,primary_control,ok,True,5,5,0,0,cal_lite,,,True,,,cb794a5daa75c37ed83e112f6c147b01a8804e9812ea325ee74837b44b54b749,1.879241909016855,0.14955531002487987,0.2863813921576366,2.3151786111993715
140,SingleLineInfilling/HumanEval/25/L6,HumanEval/25,L6,<=8,primary_control,ok,True,5,8,3,3,cal_lite,,,True,,,c9d1f424189c6c75606a948ccf2308d8d4d7b6300b8ea10f944becf127267241,1.9135210110107437,0.14963248395361006,0.2963284030556679,2.3594818980200216
141,SingleLineInfilling/HumanEval/25/L7,HumanEval/25,L7,<=8,primary_control,ok,True,3,3,0,0,cal_lite,,,True,,,cb794a5daa75c37ed83e112f6c147b01a8804e9812ea325ee74837b44b54b749,1.8929492509923875,0.1542883178917691,0.29155909025575966,2.3387966591399163
142,SingleLineInfilling/HumanEval/25/L8,HumanEval/25,L8,<=8,primary_control,ok,True,6,7,1,1,cal_lite,,,True,,,dba86accb2cf6d625729c84727f3e6e3d683ad4356683e0f17bd6bb35b5ab628,1.9024728470249102,0.15431004110723734,0.2965882528806105,2.353371141012758
143,SingleLineInfilling/HumanEval/25/L10,HumanEval/25,L10,<=8,primary_control,ok,True,7,7,0,0,cal_lite,,,True,,,cb794a5daa75c37ed83e112f6c147b01a8804e9812ea325ee74837b44b54b749,1.877597610000521,0.13327573204878718,0.28092907182872295,2.291802413878031
144,SingleLineInfilling/HumanEval/25/L11,HumanEval/25,L11,<=8,primary_control,ok,True,5,5,0,0,cal_lite,,,True,,,448b7de890a5ddccd78d39c24e363ecb2531b27be054bd1d667b87d320b1cd90,1.8867517430335283,0.12228914408478886,0.3039619509363547,2.313002838054672
145,SingleLineInfilling/HumanEval/25/L12,HumanEval/25,L12,<=8,primary_control,ok,True,4,3,-1,1,cal_lite,,,True,,,935768607703b3917a314efd1f55f4475fb95c7333f822804b561a7fb456799a,1.888978381990455,0.13779201090801507,0.2803528399672359,2.307123232865706
146,SingleLineInfilling/HumanEval/26/L0,HumanEval/26,L0,<=8,primary_control,ok,True,4,4,0,0,cal_lite,,,True,,,6f87a8f128c1a54a796bb13402f3c55055dbf987b545a8c69b3e8d41e8416a9a,1.5857187520014122,0.11638931592460722,0.28069031692575663,1.982798384851776
147,SingleLineInfilling/HumanEval/26/L1,HumanEval/26,L1,<=8,primary_control,ok,True,7,7,0,0,cal_lite,,,True,,,6818cb9723c5321311c0994f593c7536fdb4d4dd98b2740a278a40f272025b5e,1.5903017710661516,0.14352456701453775,0.271908690687269,2.0057350287679583
148,SingleLineInfilling/HumanEval/26/L2,HumanEval/26,L2,13-16,primary_control,ok,True,16,16,0,0,cal_lite,,,True,,,f88698cf569ebbf6f22566065b02f894bbb6cc6efcc4940e4e0d94dd5f579a17,1.6102984679164365,0.14358746400102973,0.2771906772395596,2.031076609157026
149,SingleLineInfilling/HumanEval/28/L0,HumanEval/28,L0,<=8,primary_control,ok,True,6,6,0,0,cal_lite,,,True,,,23b4dd59904e0b83dbdbe5083536717fb39318d2fbe11707a8d5742c196fb669,1.4661945549305528,0.13508972595445812,0.2901609393302351,1.891445220215246
150,SingleLineInfilling/HumanEval/29/L0,HumanEval/29,L0,13-16,primary_control,ok,True,13,13,0,0,cal_lite,,,True,,,3e0a27f671d373dbfc8c24c5b7d4e9a25e69b6b13873921af0b3e438333521ff,1.5869354059686884,0.1417653849348426,0.2793978648260236,2.0080986557295546
151,SingleLineInfilling/HumanEval/30/L0,HumanEval/30,L0,13-16,primary_control,ok,True,14,14,0,0,cal_lite,,,True,,,3209367894900492d277232d00c49763cde7ed0a57ae034bd4905d8a3fae7af6,1.8828841329086572,0.1434016260318458,0.2772680369671434,2.3035537959076464
152,SingleLineInfilling/HumanEval/32/L0,HumanEval/32,L0,9-12,primary_control,ok,False,11,16,5,5,cal_lite,,,True,UnitTestFailure,timed out,c94958628cd664131c05ecae5be78a95e991a743d9f15f98c949fe5d9dc39da4,2.6535195889882743,3.1329064830206335,0.2979770560050383,6.084403128013946
153,SingleLineInfilling/HumanEval/32/L1,HumanEval/32,L1,17-24,primary_control,ok,False,17,20,3,3,cal_lite,,,True,UnitTestFailure,failed: ,5db8b99b454761c04dd94a0b78c3abab777e0c9ec764d447a3c5b50221e9b24f,2.66202206898015,0.15035751403775066,0.2843888528877869,3.0967684359056875
154,SingleLineInfilling/HumanEval/32/L2,HumanEval/32,L2,<=8,primary_control,ok,True,8,8,0,0,cal_lite,,,True,,,3390a284edc311fb1d66d4a9e3a71a496f344fc7b747ce82fc9a8398fc775c7a,2.641840555006638,0.145295407040976,0.2848386481637135,3.0719746102113277
155,SingleLineInfilling/HumanEval/32/L3,HumanEval/32,L3,<=8,primary_control,ok,True,8,8,0,0,cal_lite,,,True,,,3390a284edc311fb1d66d4a9e3a71a496f344fc7b747ce82fc9a8398fc775c7a,2.6525514679960907,0.14210605900734663,0.28453453176189214,3.0791920587653294
156,SingleLineInfilling/HumanEval/32/L4,HumanEval/32,L4,13-16,primary_control,ok,False,13,4,-9,9,cal_lite,,,True,UnitTestFailure,timed out,9c7fbbc1067589b417f6dab5a80deb1d57242d91f554ccc8b56494714e548bde,2.614551095990464,3.1567883379757404,0.2882241460029036,6.059563579969108
157,SingleLineInfilling/HumanEval/32/L5,HumanEval/32,L5,13-16,primary_control,ok,True,14,12,-2,2,cal_lite,,,True,,,b7d93faeeffe86a83a308c570cb442553a0ab5d05443e3c21e61a5355e41eaf1,2.6462939460761845,0.15729314694181085,0.2923593770246953,3.0959464700426906
158,SingleLineInfilling/HumanEval/32/L6,HumanEval/32,L6,17-24,primary_control,ok,False,17,11,-6,6,cal_lite,,,True,UnitTestFailure,failed: ,209c33c53850362231666c0b3b97033b44692d8635d262ce26b34bd404c29440,2.6584067149087787,0.14866810804232955,0.2780624160077423,3.0851372389588505
159,SingleLineInfilling/HumanEval/32/L7,HumanEval/32,L7,<=8,primary_control,ok,True,5,5,0,0,cal_lite,,,True,,,3390a284edc311fb1d66d4a9e3a71a496f344fc7b747ce82fc9a8398fc775c7a,2.637305613956414,0.15127051889430732,0.29336841602344066,3.081944548874162
160,SingleLineInfilling/HumanEval/32/L8,HumanEval/32,L8,<=8,primary_control,ok,True,3,3,0,0,cal_lite,,,True,,,3390a284edc311fb1d66d4a9e3a71a496f344fc7b747ce82fc9a8398fc775c7a,2.646318396087736,0.1561825800454244,0.287843095138669,3.0903440712718293
161,SingleLineInfilling/HumanEval/32/L9,HumanEval/32,L9,<=8,primary_control,ok,True,5,5,0,0,cal_lite,,,True,,,3390a284edc311fb1d66d4a9e3a71a496f344fc7b747ce82fc9a8398fc775c7a,2.6541833259398118,0.15661796706262976,0.28579751669894904,3.0965988097013906
162,SingleLineInfilling/HumanEval/32/L10,HumanEval/32,L10,<=8,primary_control,ok,True,4,13,9,9,cal_lite,,,True,,,0e6d9cc6176ea9db1cdc8b56800e93ff5f43e1c5825bb2b884e10630fdc77ec9,2.681535183917731,0.1391786119202152,0.2812700498616323,3.1019838456995785
163,SingleLineInfilling/HumanEval/33/L0,HumanEval/33,L0,<=8,primary_control,ok,True,6,3,-3,3,cal_lite,,,True,,,d2b48142c3d780dfa2dc35543716bff3602ca4b3b0688c2214275733785b4d4b,1.826988962944597,0.1294587750453502,0.28309706994332373,2.239544807933271
164,SingleLineInfilling/HumanEval/33/L1,HumanEval/33,L1,13-16,primary_control,ok,False,13,4,-9,9,cal_lite,,,True,UnitTestFailure,failed: ,4783e185ed17620881da033ea64e29d61b5dd51ee2fa5edb56b8c6bc40db4fc4,1.8662193319760263,0.1354411441134289,0.2817484660772607,2.283408942166716
165,SingleLineInfilling/HumanEval/33/L2,HumanEval/33,L2,<=8,primary_control,ok,True,4,3,-1,1,cal_lite,,,True,,,2688a9814188eee2de3ebb57b4c4a7fab0cbb1dc5fa5759925f6c02476c17ea1,1.8173887189477682,0.14530386112164706,0.28144995297770947,2.2441425330471247
166,SingleLineInfilling/HumanEval/34/L0,HumanEval/34,L0,<=8,primary_control,ok,True,7,6,-1,1,cal_lite,,,True,,,bf6dcb52b5fcfb92bbf2bee9fe22a08ef95b333d8e509942579c8fa0f3772d27,1.5801741980249062,0.14974943303968757,0.2752959243953228,2.0052195554599166
167,SingleLineInfilling/HumanEval/36/L0,HumanEval/36,L0,<=8,primary_control,ok,True,4,5,1,1,cal_lite,,,True,,,132b81e8cc3b5ac8fc106402c989faf8d17707252bac86af476d8392c2c53666,1.8501898359972984,0.1536256279796362,0.287360472837463,2.2911759368143976
168,SingleLineInfilling/HumanEval/36/L1,HumanEval/36,L1,<=8,primary_control,ok,True,7,10,3,3,cal_lite,,,True,,,495a43d9be9c4e93345acec61cc0f6a4ee164afbce5a5b78956e60da9498b343,1.8622041920898482,0.13772096892353147,0.28421918908134103,2.2841443500947207
169,SingleLineInfilling/HumanEval/36/L2,HumanEval/36,L2,17-24,primary_control,ok,True,20,20,0,0,cal_lite,,,True,,,746507c9af7b2032ff0307d55be461982157ff5e5d472a2655f74a27be2df1c9,1.887106518028304,0.15293943299911916,0.28246473299805075,2.322510684025474
170,SingleLineInfilling/HumanEval/36/L3,HumanEval/36,L3,<=8,primary_control,ok,True,5,5,0,0,cal_lite,,,True,,,746507c9af7b2032ff0307d55be461982157ff5e5d472a2655f74a27be2df1c9,1.8539830689551309,0.13421627797652036,0.28232001792639494,2.270519364858046
171,SingleLineInfilling/HumanEval/36/L4,HumanEval/36,L4,9-12,primary_control,ok,True,11,6,-5,5,cal_lite,,,True,,,c10a7e512461e9e5fc0a9b3ad02ab1e88fd4813a73031076413a20f2419ea562,1.8439988349564373,0.16602942801546305,0.2895053547108546,2.299533617682755
172,SingleLineInfilling/HumanEval/36/L5,HumanEval/36,L5,<=8,primary_control,ok,True,6,10,4,4,cal_lite,,,True,,,27091c412f8790c2e7f4da72940a215e596f4ddcb3087ffe11780057883a5631,1.865564803010784,0.12888624402694404,0.28333893534727395,2.277789982385002
173,SingleLineInfilling/HumanEval/36/L6,HumanEval/36,L6,<=8,primary_control,ok,True,6,6,0,0,cal_lite,,,True,,,746507c9af7b2032ff0307d55be461982157ff5e5d472a2655f74a27be2df1c9,1.8510545369936153,0.16097019088920206,0.2836161401355639,2.2956408680183813
