task_id,task_group,case_pool,action_id,experimental_seed,seed,passed,generated_text_sha256,generated_text_len,code_sha256,selected_mask_length,actual_canvas_length,oracle_mask_length,canvas_is_oracle_sufficient,decode_steps,actual_forward_steps,effective_steps,effective_update_steps,total_token_changes,early_commit_enabled,early_commit_triggered,full_schedule_completed,stop_reason,no_remaining_masks_first_step,remasked_token_count,remasked_span_start,remasked_span_end_exclusive,remasked_span_width,remasked_span_center_index,refinement_steps,refinement_executed,span_refinement_executed,stage1_hash,output_changed_vs_C,total_sec_including_probe,compile_passed,error_type,error_message_short,action_was_executed,execution_note,source_commit,c_reference_hash
SingleLineInfilling/HumanEval/34/L0,HumanEval/34,positive_control_rescued,G_oracle_sufficient_trace_span_remask,1,1166544675,False,4d54e59759aae4647e3e25fe1d67745dfe6e4a723bf1a7d8118e256fe14c2686,110,f447d1eaee70dea68d43d16b13fafd401bbda7fc9fdf122a3b5ecd48bc0ade97,32,32,8,True,88,83,24,7,7,False,False,True,not_stopped,23,7,25,32,7,28,24,True,True,9a83c43b7272a01618ae3302a2a842dffa932665a0951c43e0e66b6ed0af03bf,True,3.0107263510581106,True,UnitTestFailure,failed: ,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,9a83c43b7272a01618ae3302a2a842dffa932665a0951c43e0e66b6ed0af03bf
SingleLineInfilling/HumanEval/34/L0,HumanEval/34,positive_control_rescued,E_oracle_sufficient_no_early_commit,2,1057999980,True,9a83c43b7272a01618ae3302a2a842dffa932665a0951c43e0e66b6ed0af03bf,115,7249045b1fc48eb74a783df5070553bf7f08334eb74bf026c7c7f4e037c6a6a8,32,32,8,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,2.252960529993288,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,9a83c43b7272a01618ae3302a2a842dffa932665a0951c43e0e66b6ed0af03bf
SingleLineInfilling/HumanEval/34/L0,HumanEval/34,positive_control_rescued,F_oracle_sufficient_trace_remask,2,1057999980,True,9a83c43b7272a01618ae3302a2a842dffa932665a0951c43e0e66b6ed0af03bf,115,7249045b1fc48eb74a783df5070553bf7f08334eb74bf026c7c7f4e037c6a6a8,32,32,8,True,80,75,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,9a83c43b7272a01618ae3302a2a842dffa932665a0951c43e0e66b6ed0af03bf,False,2.72872682986781,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,9a83c43b7272a01618ae3302a2a842dffa932665a0951c43e0e66b6ed0af03bf
SingleLineInfilling/HumanEval/34/L0,HumanEval/34,positive_control_rescued,G_oracle_sufficient_trace_span_remask,2,1057999980,False,4d54e59759aae4647e3e25fe1d67745dfe6e4a723bf1a7d8118e256fe14c2686,110,f447d1eaee70dea68d43d16b13fafd401bbda7fc9fdf122a3b5ecd48bc0ade97,32,32,8,True,88,83,24,7,7,False,False,True,not_stopped,23,7,25,32,7,28,24,True,True,9a83c43b7272a01618ae3302a2a842dffa932665a0951c43e0e66b6ed0af03bf,True,3.0125043229199946,True,UnitTestFailure,failed: ,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,9a83c43b7272a01618ae3302a2a842dffa932665a0951c43e0e66b6ed0af03bf
SingleLineInfilling/HumanEval/60/L0,HumanEval/60,positive_control_rescued,E_oracle_sufficient_no_early_commit,1,995186864,True,eb030123edfdd2dc6d99417e6d21148e2c2be9ed82de8ff6c39316bc68ecbb1a,79,5a446a414c6ea914ed4e0736bd377c756faa82a2c86d68b5ec97c1eaae4863af,32,32,10,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,3.103761479142122,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,eb030123edfdd2dc6d99417e6d21148e2c2be9ed82de8ff6c39316bc68ecbb1a
SingleLineInfilling/HumanEval/60/L0,HumanEval/60,positive_control_rescued,F_oracle_sufficient_trace_remask,1,995186864,True,eb030123edfdd2dc6d99417e6d21148e2c2be9ed82de8ff6c39316bc68ecbb1a,79,5a446a414c6ea914ed4e0736bd377c756faa82a2c86d68b5ec97c1eaae4863af,32,32,10,True,80,64,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,eb030123edfdd2dc6d99417e6d21148e2c2be9ed82de8ff6c39316bc68ecbb1a,False,3.20112828805577,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,eb030123edfdd2dc6d99417e6d21148e2c2be9ed82de8ff6c39316bc68ecbb1a
SingleLineInfilling/HumanEval/60/L0,HumanEval/60,positive_control_rescued,G_oracle_sufficient_trace_span_remask,1,995186864,True,eb030123edfdd2dc6d99417e6d21148e2c2be9ed82de8ff6c39316bc68ecbb1a,79,5a446a414c6ea914ed4e0736bd377c756faa82a2c86d68b5ec97c1eaae4863af,32,32,10,True,88,72,24,7,7,False,False,True,not_stopped,23,7,20,27,7,23,24,True,True,eb030123edfdd2dc6d99417e6d21148e2c2be9ed82de8ff6c39316bc68ecbb1a,False,3.5967582260491326,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,eb030123edfdd2dc6d99417e6d21148e2c2be9ed82de8ff6c39316bc68ecbb1a
SingleLineInfilling/HumanEval/60/L0,HumanEval/60,positive_control_rescued,E_oracle_sufficient_no_early_commit,2,319733008,True,eb030123edfdd2dc6d99417e6d21148e2c2be9ed82de8ff6c39316bc68ecbb1a,79,5a446a414c6ea914ed4e0736bd377c756faa82a2c86d68b5ec97c1eaae4863af,32,32,10,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,3.101917969994247,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,eb030123edfdd2dc6d99417e6d21148e2c2be9ed82de8ff6c39316bc68ecbb1a
SingleLineInfilling/HumanEval/60/L0,HumanEval/60,positive_control_rescued,F_oracle_sufficient_trace_remask,2,319733008,True,eb030123edfdd2dc6d99417e6d21148e2c2be9ed82de8ff6c39316bc68ecbb1a,79,5a446a414c6ea914ed4e0736bd377c756faa82a2c86d68b5ec97c1eaae4863af,32,32,10,True,80,64,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,eb030123edfdd2dc6d99417e6d21148e2c2be9ed82de8ff6c39316bc68ecbb1a,False,3.178803230985068,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,eb030123edfdd2dc6d99417e6d21148e2c2be9ed82de8ff6c39316bc68ecbb1a
SingleLineInfilling/HumanEval/60/L0,HumanEval/60,positive_control_rescued,G_oracle_sufficient_trace_span_remask,2,319733008,True,eb030123edfdd2dc6d99417e6d21148e2c2be9ed82de8ff6c39316bc68ecbb1a,79,5a446a414c6ea914ed4e0736bd377c756faa82a2c86d68b5ec97c1eaae4863af,32,32,10,True,88,72,24,7,7,False,False,True,not_stopped,23,7,20,27,7,23,24,True,True,eb030123edfdd2dc6d99417e6d21148e2c2be9ed82de8ff6c39316bc68ecbb1a,False,3.588091086829081,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,eb030123edfdd2dc6d99417e6d21148e2c2be9ed82de8ff6c39316bc68ecbb1a
SingleLineInfilling/HumanEval/67/L4,HumanEval/67,positive_control_rescued,E_oracle_sufficient_no_early_commit,1,2042289280,True,06923962dbf211375ad40c4de4b5aba4ad358dd137624549b735f8a4d9baabb8,47,3e82a4be942e119ef12c74497143dc0c50e117fa1f6f91d4dac86cae8f9568e6,32,32,9,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,5.086562945973128,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,06923962dbf211375ad40c4de4b5aba4ad358dd137624549b735f8a4d9baabb8
SingleLineInfilling/HumanEval/67/L4,HumanEval/67,positive_control_rescued,F_oracle_sufficient_trace_remask,1,2042289280,True,06923962dbf211375ad40c4de4b5aba4ad358dd137624549b735f8a4d9baabb8,47,3e82a4be942e119ef12c74497143dc0c50e117fa1f6f91d4dac86cae8f9568e6,32,32,9,True,80,72,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,06923962dbf211375ad40c4de4b5aba4ad358dd137624549b735f8a4d9baabb8,False,5.818700128118508,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,06923962dbf211375ad40c4de4b5aba4ad358dd137624549b735f8a4d9baabb8
SingleLineInfilling/HumanEval/67/L4,HumanEval/67,positive_control_rescued,G_oracle_sufficient_trace_span_remask,1,2042289280,True,06923962dbf211375ad40c4de4b5aba4ad358dd137624549b735f8a4d9baabb8,47,3e82a4be942e119ef12c74497143dc0c50e117fa1f6f91d4dac86cae8f9568e6,32,32,9,True,88,80,24,7,7,False,False,True,not_stopped,23,7,9,16,7,12,24,True,True,06923962dbf211375ad40c4de4b5aba4ad358dd137624549b735f8a4d9baabb8,False,6.436202536802739,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,06923962dbf211375ad40c4de4b5aba4ad358dd137624549b735f8a4d9baabb8
SingleLineInfilling/HumanEval/67/L4,HumanEval/67,positive_control_rescued,E_oracle_sufficient_no_early_commit,2,732730191,True,06923962dbf211375ad40c4de4b5aba4ad358dd137624549b735f8a4d9baabb8,47,3e82a4be942e119ef12c74497143dc0c50e117fa1f6f91d4dac86cae8f9568e6,32,32,9,True,64,64,64,32,32,False,False,True,not_stopped,63,,,,,,,,,,False,5.103946748073213,True,,,True,executed_oracle_sufficient_no_early_commit,89e30c13879d1197ef5588ef5da4582d6d1e44b4,06923962dbf211375ad40c4de4b5aba4ad358dd137624549b735f8a4d9baabb8
SingleLineInfilling/HumanEval/67/L4,HumanEval/67,positive_control_rescued,F_oracle_sufficient_trace_remask,2,732730191,True,06923962dbf211375ad40c4de4b5aba4ad358dd137624549b735f8a4d9baabb8,47,3e82a4be942e119ef12c74497143dc0c50e117fa1f6f91d4dac86cae8f9568e6,32,32,9,True,80,72,16,4,4,False,False,True,not_stopped,14,4,,,,,16,True,,06923962dbf211375ad40c4de4b5aba4ad358dd137624549b735f8a4d9baabb8,False,5.794485181802884,True,,,True,executed_trace_token_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,06923962dbf211375ad40c4de4b5aba4ad358dd137624549b735f8a4d9baabb8
SingleLineInfilling/HumanEval/67/L4,HumanEval/67,positive_control_rescued,G_oracle_sufficient_trace_span_remask,2,732730191,True,06923962dbf211375ad40c4de4b5aba4ad358dd137624549b735f8a4d9baabb8,47,3e82a4be942e119ef12c74497143dc0c50e117fa1f6f91d4dac86cae8f9568e6,32,32,9,True,88,80,24,7,7,False,False,True,not_stopped,23,7,9,16,7,12,24,True,True,06923962dbf211375ad40c4de4b5aba4ad358dd137624549b735f8a4d9baabb8,False,6.434442280326039,True,,,True,executed_trace_span_remask_refinement,89e30c13879d1197ef5588ef5da4582d6d1e44b4,06923962dbf211375ad40c4de4b5aba4ad358dd137624549b735f8a4d9baabb8
