task_id,policy,oracle_length,oracle_bucket,passed,current_selected_length,proportional_selected_length,new_selected_length,promoted,current_abs_error,new_abs_error,delta_abs_error,improved_length_error,worsened_length_error,current_under_selected,new_under_selected,current_over_selected,new_over_selected,max_probe_length,candidate_count
SingleLineInfilling/HumanEval/107/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,13,13-16,True,13,14,14,True,0,1,1,False,True,False,False,False,True,24,16
SingleLineInfilling/HumanEval/107/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,17,17-24,False,10,10,10,False,7,7,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/107/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,11,11,11,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/107/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,17,17-24,False,4,4,4,False,13,13,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/107/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,12,12,12,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/107/L11,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,18,17-24,True,19,3,19,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/108/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/108/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/108/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,20,17-24,False,14,14,14,False,6,6,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/108/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,14,13-16,False,7,7,7,False,7,7,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/108/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,13,13-16,False,7,7,7,False,6,6,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/108/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/108/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,26,25+,False,3,3,3,False,23,23,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/109/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/109/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,16,16,16,False,12,12,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/109/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/109/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,12,12,12,False,7,7,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/109/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/109/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/109/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,18,17-24,False,4,4,4,False,14,14,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/109/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,True,9,9,9,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/109/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,True,12,12,12,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/109/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/109/L11,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/110/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/110/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/110/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,13,8,13,False,5,5,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/110/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,False,20,20,20,False,10,10,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/110/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/110/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/110/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/110/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/110/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,False,13,7,13,False,6,6,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/110/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/110/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,10,10,10,False,4,4,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/111/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/111/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,False,7,7,7,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/111/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,4,4,4,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/111/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/111/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,15,13-16,False,10,10,10,False,5,5,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/111/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/111/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,14,14,14,False,7,7,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/111/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/111/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,15,15,15,False,5,5,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/111/L11,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/111/L12,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,4,4,4,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/112/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,19,17-24,False,9,9,9,False,10,10,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/112/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,13,13-16,False,3,3,3,False,10,10,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/113/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,5,5,5,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/113/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,11,7,11,False,4,4,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/113/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,16,13-16,False,7,5,7,False,9,9,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/113/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,44,25+,False,6,6,6,False,38,38,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/113/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/114/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/114/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,13,6,13,False,7,7,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/114/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/114/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,False,7,5,7,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/114/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,True,8,8,8,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/114/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/114/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,False,6,6,6,False,5,5,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/114/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,True,10,10,10,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/114/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,13,13-16,False,5,5,5,False,8,8,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/114/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,False,7,7,7,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/114/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,False,3,3,3,False,2,2,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/115/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,17,17-24,False,3,3,3,False,14,14,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/116/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,21,17-24,False,3,3,3,False,18,18,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/117/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,5,5,5,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/117/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/117/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,True,9,9,9,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/117/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,True,9,9,9,False,3,3,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/117/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,21,17-24,False,6,6,6,False,15,15,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/117/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,9,9,9,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/117/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/117/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/117/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/118/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,6,6,6,False,4,4,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/118/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/118/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,34,25+,True,8,8,8,False,26,26,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/118/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,17,17-24,False,9,9,9,False,8,8,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/118/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,True,9,9,9,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/118/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,24,17-24,False,12,12,12,False,12,12,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/118/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/118/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/119/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/119/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/119/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/119/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/119/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/119/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,7,4,7,False,3,3,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/119/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/119/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/119/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/119/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,6,6,6,False,5,5,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/119/L11,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,14,13-16,True,14,14,14,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/119/L12,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,14,13-16,True,14,15,15,True,0,1,1,False,True,False,False,False,True,24,16
SingleLineInfilling/HumanEval/119/L13,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,20,17-24,False,21,3,21,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/120/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,False,6,6,6,False,2,2,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/120/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,16,3,16,False,12,12,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/120/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,5,<=8,True,5,5,5,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/120/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,13,13,13,False,5,5,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/120/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/121/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,28,25+,False,3,3,3,False,25,25,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/122/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,21,17-24,False,3,3,3,False,18,18,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/123/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,False,8,8,8,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/123/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,7,7,7,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/123/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/123/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,True,10,10,10,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/123/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,9,5,9,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/123/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,9,9,9,False,2,2,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/123/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/123/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/123/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/123/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,11,11,11,False,1,1,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/123/L11,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,True,7,7,7,False,2,2,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/123/L13,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,9,9-12,False,3,3,3,False,6,6,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/124/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/124/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,10,10,10,False,3,3,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/124/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,12,9-12,True,12,12,12,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/124/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,19,17-24,False,8,8,8,False,11,11,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/124/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,14,13-16,True,14,14,14,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/124/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,6,4,6,False,2,2,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/124/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,34,25+,True,14,14,14,False,20,20,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/124/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,16,4,16,False,12,12,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/124/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,27,25+,True,14,14,14,False,13,13,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/124/L9,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,22,4,22,False,18,18,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/124/L10,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,19,17-24,True,6,4,6,False,13,13,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/124/L11,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,8,8,8,False,4,4,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/124/L12,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/124/L13,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/124/L15,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,3,3,3,False,1,1,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/125/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,8,8,8,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/125/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,6,<=8,True,6,6,6,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/125/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/125/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,False,6,6,6,False,5,5,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/125/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/125/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,24,17-24,False,3,3,3,False,21,21,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/126/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,19,17-24,False,7,7,7,False,12,12,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/126/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/126/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/126/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,17,17-24,False,7,7,7,False,10,10,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/126/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,False,9,9,9,False,5,5,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/126/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,26,25+,False,4,4,4,False,22,22,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/126/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/126/L7,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/126/L8,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/127/L0,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,7,<=8,True,7,7,7,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/127/L1,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,13,13-16,False,6,6,6,False,7,7,0,False,False,True,True,False,False,24,16
SingleLineInfilling/HumanEval/127/L2,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,4,4,4,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/127/L3,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,8,<=8,True,13,13,13,False,5,5,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/127/L4,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,4,<=8,True,16,16,16,False,12,12,0,False,False,False,False,True,True,24,16
SingleLineInfilling/HumanEval/127/L5,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,11,9-12,True,11,11,11,False,0,0,0,False,False,False,False,False,False,24,16
SingleLineInfilling/HumanEval/127/L6,base0p985_slope0p02_min0p85_minbase12_maxx1p5_noraw,10,9-12,True,10,10,10,False,0,0,0,False,False,False,False,False,False,24,16
