action,action_equivalence_class,action_schema_version,actual_canvas,actual_forward_steps,code_sha256,compile_passed,decode_steps,early_commit_enabled,early_commit_triggered,effective_update_steps,error_message_short,error_type,experimental_seed,generated_text_sha256,inference_cost_sec,oracle_bucket,oracle_length,passed,primary_selected_length,seed,source_commit,split,stop_reason,target_length,task_group,task_id
KEEP_PRIMARY,SingleLineInfilling/HumanEval/1/L12|canvas=9,deployable_canvas_actions_v1,9,41,464c1465d5dbdf81777dab90f452cf22371867ee1349fed5d983ef0492c1f621,True,64,True,True,7,,,0,3b8950f84aea03da7291b3246aaf2a7ebfcd91ada5bd7ffa615d9b3c1bd4e895,2.6286480580456555,9-12,9,True,9,321833005,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/1,SingleLineInfilling/HumanEval/1/L12
EXPAND_16,SingleLineInfilling/HumanEval/1/L13|canvas=16,deployable_canvas_actions_v1,16,63,5c1cf9e1c669b4b8925c987a5d99621cf2e3aabc31f82d73ca4cf58ac027f181,True,64,True,False,16,,,0,be20bd8666aeb04dd2482a6956963291e5e2b96dca138dd33ba8ebe2003397b6,4.023247426841408,9-12,10,True,7,144039077,77c005153c8d98a8c8e078121ab33652baad6aba,train,no_remaining_masks,16,HumanEval/1,SingleLineInfilling/HumanEval/1/L13
EXPAND_24,SingleLineInfilling/HumanEval/1/L13|canvas=24,deployable_canvas_actions_v1,24,64,1e21aa3604f367bc509287896687c1a57535ba38bc52e2ad3194f58a63977983,True,64,True,False,24,,,0,3a7adf5cd4bbb713901f50261dfd01266097a1258cb0f7f116787597c1a6c09f,4.149316230905242,9-12,10,True,7,144039077,77c005153c8d98a8c8e078121ab33652baad6aba,train,no_remaining_masks,24,HumanEval/1,SingleLineInfilling/HumanEval/1/L13
EXPAND_32,SingleLineInfilling/HumanEval/1/L13|canvas=32,deployable_canvas_actions_v1,32,64,6ff8cd67f5b0bffb54a6c1d6c376bea1754f676cd00521542975abdb84b52810,True,64,True,False,32,,,0,3616ea2fd553f8ce99b2a9e37c3f38e9a7071957f61e7ae75fccaf325f2a5ab3,4.187504052068107,9-12,10,True,7,144039077,77c005153c8d98a8c8e078121ab33652baad6aba,train,no_remaining_masks,32,HumanEval/1,SingleLineInfilling/HumanEval/1/L13
EXPAND_48,SingleLineInfilling/HumanEval/1/L13|canvas=48,deployable_canvas_actions_v1,48,50,325a47990f718b8cff480dd7912f49c7be7cb88fe916e0f265c30b52b076a425,True,64,True,True,38,failed: ,UnitTestFailure,0,1a435562040a8b3be02c22ca42261d154180692f7df8aff60d55c973a13a0cc4,3.633787694852799,9-12,10,False,7,144039077,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/1,SingleLineInfilling/HumanEval/1/L13
KEEP_PRIMARY,SingleLineInfilling/HumanEval/1/L13|canvas=7,deployable_canvas_actions_v1,7,29,1eb038ae21604c38a4b6424caddd70b601d7490c8cd35539f559759133e3fbcf,True,64,True,True,4,failed: ,UnitTestFailure,0,f6fc4f8ab27d5a04804f505d641c91fab3790a8184ac34759f13155a99cbb662,1.864435323048383,9-12,10,False,7,144039077,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/1,SingleLineInfilling/HumanEval/1/L13
EXPAND_16,SingleLineInfilling/HumanEval/1/L14|canvas=16,deployable_canvas_actions_v1,16,41,f8795a515df169f88706fc1518594c988d612cb2fa3368315d02b4dc1dd5ab11,True,64,True,True,11,failed: ,UnitTestFailure,0,f3046a58f0028897b590441311ed352983d1b0562e37d4abe137463f951d93b9,3.48504702874925,<=8,6,False,6,1672341298,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/1,SingleLineInfilling/HumanEval/1/L14
EXPAND_24,SingleLineInfilling/HumanEval/1/L14|canvas=24,deployable_canvas_actions_v1,24,46,7d1a70bb8528ea72154902daa2076231dc7413d8c649888b7156d4580ae1ef55,True,64,True,True,18,failed: ,UnitTestFailure,0,a5a4ad8834078ba6cb64f4915d99a7716bd196d59fd057372b6f53f63e142815,3.3444067069794983,<=8,6,False,6,1672341298,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/1,SingleLineInfilling/HumanEval/1/L14
EXPAND_32,SingleLineInfilling/HumanEval/1/L14|canvas=32,deployable_canvas_actions_v1,32,41,5bac05fbd4a37095da935c3fc6e78aaa53d080fe582f97e292b10f0400f62d6f,True,64,True,True,21,failed: ,UnitTestFailure,0,24e50bfc4998a38c2a124b3d0d7813f23e8b4beddc1179829b736c1f125f5a79,2.789048801874742,<=8,6,False,6,1672341298,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,32,HumanEval/1,SingleLineInfilling/HumanEval/1/L14
EXPAND_48,SingleLineInfilling/HumanEval/1/L14|canvas=48,deployable_canvas_actions_v1,48,61,a11a29b43e87ae97d0b174e855af9e2b04c3cc77a2410a20e61cc2f9dd73f6a6,True,64,True,True,46,failed: ,UnitTestFailure,0,150338ed985cbc021b23738334ae3e595f0a05a0bef919fa4d1dbc25dfdcb616,4.481273098033853,<=8,6,False,6,1672341298,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/1,SingleLineInfilling/HumanEval/1/L14
KEEP_PRIMARY,SingleLineInfilling/HumanEval/1/L14|canvas=6,deployable_canvas_actions_v1,6,29,e48d1f6c9e46793314eb5fd8bc4721693dfb279d81186a6d7f896cbc696ca98c,True,64,True,True,4,,,0,d79d44720b2704230b53db16612672464f916ba727d8958ee827e08292159a67,1.9025510530918837,<=8,6,True,6,1672341298,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/1,SingleLineInfilling/HumanEval/1/L14
EXPAND_16,SingleLineInfilling/HumanEval/1/L16|canvas=16,deployable_canvas_actions_v1,16,41,6554791f6ebdcc42b31b3b2917a9dda2067499f9c516d8723990da08d4326cb2,False,64,True,True,11,"'(' was never closed (<unknown>, line 29)",SyntaxError,0,6929fbe7e0665e729661d1d841493a75f11ceb9cd8cf1067ee60291cde67b662,2.589252435020171,<=8,4,False,3,1808541840,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/1,SingleLineInfilling/HumanEval/1/L16
EXPAND_24,SingleLineInfilling/HumanEval/1/L16|canvas=24,deployable_canvas_actions_v1,24,51,fba8ad067743e8e5c9b5cdbeaf8d57615df09f35b57c5e78e1a37c1b7ba7b3b3,True,64,True,True,20,failed: ,UnitTestFailure,0,8e46e32a5e214cc720821f527c7d2016ed2064f9a7ab745761059979573f9282,3.3795185511698946,<=8,4,False,3,1808541840,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/1,SingleLineInfilling/HumanEval/1/L16
EXPAND_32,SingleLineInfilling/HumanEval/1/L16|canvas=32,deployable_canvas_actions_v1,32,55,b3c23ad36b5c11763538836c796877aec240f59a7aecdd423871a2dccbf221f6,False,64,True,True,28,"unterminated string literal (detected at line 34) (<unknown>, line 34)",SyntaxError,0,2191fe28a1549701982b94d0a9dc718f0e1a070924c940b7ce5e8081fa289f5b,3.5718562790425494,<=8,4,False,3,1808541840,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,32,HumanEval/1,SingleLineInfilling/HumanEval/1/L16
EXPAND_48,SingleLineInfilling/HumanEval/1/L16|canvas=48,deployable_canvas_actions_v1,48,43,eb97d952dda5de5b308cee966f84f18f5becd64bebb04520611cc1903149a857,False,64,True,True,33,"unterminated triple-quoted string literal (detected at line 35) (<unknown>, line 35)",SyntaxError,0,c204c95ca69fd784df911ab683b42dba00af169399a06bd485afa9fcfcf27511,3.250689149950631,<=8,4,False,3,1808541840,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/1,SingleLineInfilling/HumanEval/1/L16
KEEP_PRIMARY,SingleLineInfilling/HumanEval/1/L16|canvas=3,deployable_canvas_actions_v1,3,34,53cb26945f57ac7834060c51bb4acffad78c997f816a1d36d7f1b9081acb4436,False,64,True,True,3,"expected ':' (<unknown>, line 28)",SyntaxError,0,a361c492a242f113ec7ad5ecf3642e44d37b45dfbecac1c736ed60f3680c0d92,2.1123161560390145,<=8,4,False,3,1808541840,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/1,SingleLineInfilling/HumanEval/1/L16
EXPAND_16,SingleLineInfilling/HumanEval/1/L2|canvas=16,deployable_canvas_actions_v1,16,41,3a442c6f0b1fe4aad0a0c28bba2cbb0b18f6f6e2414a0e8d91bae2f420626040,True,64,True,True,11,,,0,9bb43228bbb8bce3dd69ec3f1b2d07925a2343445b26eaa44a4acb8c65538ee4,2.681355910957791,<=8,7,True,6,752363208,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/1,SingleLineInfilling/HumanEval/1/L2
EXPAND_24,SingleLineInfilling/HumanEval/1/L2|canvas=24,deployable_canvas_actions_v1,24,53,106da6b6aba41578a50f7484e9c1bee786eb746483395d9e7d63059d5946f173,True,64,True,True,21,,,0,1de795803f2e98e2660ae22a65d526d50af4c849d613f4149744bfe24334a803,3.5039309679996222,<=8,7,True,6,752363208,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/1,SingleLineInfilling/HumanEval/1/L2
EXPAND_32,SingleLineInfilling/HumanEval/1/L2|canvas=32,deployable_canvas_actions_v1,32,59,b3174cc19f833e463dfb089d9e02bc9812d863e4f21f5d096a341d13ba887069,True,64,True,True,30,failed: ,UnitTestFailure,0,b212713a9b7c49080caae4648ebc504524dc6f0b29cb35c3b170b49d049bb730,4.4350907349726185,<=8,7,False,6,752363208,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,32,HumanEval/1,SingleLineInfilling/HumanEval/1/L2
EXPAND_48,SingleLineInfilling/HumanEval/1/L2|canvas=48,deployable_canvas_actions_v1,48,41,7a424c72f5227365f5995f367dfbd701f0a2ad45a358ffbe066955af94a7d9c0,True,64,True,True,31,failed: ,UnitTestFailure,0,ba91cd30900f21de49dd5a1535ba0b5fea60de569a7f9814c158701a25eef2eb,3.019934718962759,<=8,7,False,6,752363208,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/1,SingleLineInfilling/HumanEval/1/L2
KEEP_PRIMARY,SingleLineInfilling/HumanEval/1/L2|canvas=6,deployable_canvas_actions_v1,6,29,88e365d7d9b76ca6b25e1e35311594bfaf5588af184198549f339547bb637f04,True,64,True,True,4,,,0,49513a20a983deb0e62b300e5c7f66cc06d0e36038ec2070178bc04f409723c7,1.9134287310298532,<=8,7,True,6,752363208,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/1,SingleLineInfilling/HumanEval/1/L2
EXPAND_16,SingleLineInfilling/HumanEval/1/L4|canvas=16,deployable_canvas_actions_v1,16,44,4b15caf7b5721fd59eb54dab949b227e513126bc271ae786b1eae5302e960e0c,True,64,True,True,12,,,0,0fe00517524c26794e7eb5f1fe7515833afd067de633b88fc44f1745c0c3eab9,2.911320151994005,<=8,8,True,8,1000476191,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/1,SingleLineInfilling/HumanEval/1/L4
EXPAND_24,SingleLineInfilling/HumanEval/1/L4|canvas=24,deployable_canvas_actions_v1,24,51,aa1a74bec687f1e7255b893071e9d4c63d75f8b9c65e0f1026854c36a4f78fa8,True,64,True,True,20,,,0,787561f7002f26d3ffdd89b1b6b887e169838ef1dcc2555031a901ed42127d2a,3.3562350341817364,<=8,8,True,8,1000476191,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/1,SingleLineInfilling/HumanEval/1/L4
EXPAND_32,SingleLineInfilling/HumanEval/1/L4|canvas=32,deployable_canvas_actions_v1,32,64,92e68d72eccb939df494289c85fd62a7fcefb01f0a4d2987fb3b80806e4a6adf,True,64,True,False,32,failed: ,UnitTestFailure,0,5fb906108ed7d807db15777e38a818d37bddb606fda7241b64134a5524301706,4.224369955947623,<=8,8,False,8,1000476191,77c005153c8d98a8c8e078121ab33652baad6aba,train,no_remaining_masks,32,HumanEval/1,SingleLineInfilling/HumanEval/1/L4
EXPAND_48,SingleLineInfilling/HumanEval/1/L4|canvas=48,deployable_canvas_actions_v1,48,54,418c0adf05678720aa5ba69ec8343c6512f80c071ec7021c58bf4ef5e879f722,True,64,True,True,41,,,0,5f9bfe9ef0cc27c25bf6b14ef1221ddb5a3e4c517fff216914ee6c5016f1ce92,3.9401116429362446,<=8,8,True,8,1000476191,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/1,SingleLineInfilling/HumanEval/1/L4
KEEP_PRIMARY,SingleLineInfilling/HumanEval/1/L4|canvas=8,deployable_canvas_actions_v1,8,29,464c1465d5dbdf81777dab90f452cf22371867ee1349fed5d983ef0492c1f621,True,64,True,True,5,,,0,4fcfd733ca3324861b687d902cbdc27f79b43bd21745cd4aa1c87c69fb64782d,1.911825753049925,<=8,8,True,8,1000476191,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/1,SingleLineInfilling/HumanEval/1/L4
EXPAND_16,SingleLineInfilling/HumanEval/1/L5|canvas=16,deployable_canvas_actions_v1,16,55,f110e98c45d592ff04e4d132ceaca1e58734ecda02ea5a6f887c30870a36c4bc,True,64,True,True,15,,,0,b76b0e31a4e901e3bb7d56e2630358a3cb64e43fdfcb6882d60520d7a2551c24,3.6293843830935657,<=8,7,True,7,664013086,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/1,SingleLineInfilling/HumanEval/1/L5
EXPAND_24,SingleLineInfilling/HumanEval/1/L5|canvas=24,deployable_canvas_actions_v1,24,43,54ca63e91ed3284307e4efc60ae374e982eab7a1f460e7fe987509d4a2848906,True,64,True,True,17,failed: ,UnitTestFailure,0,b63b9e1fd4d22d6ec5e8d83b273d0359c0bac405fc5130e037cdfdf27ddffcd6,2.8569111049873754,<=8,7,False,7,664013086,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/1,SingleLineInfilling/HumanEval/1/L5
EXPAND_32,SingleLineInfilling/HumanEval/1/L5|canvas=32,deployable_canvas_actions_v1,32,59,7919162875198cf24b4c5b4743e2baa169bd1f437e3b97ee0c3e3195ee5f2c4b,True,64,True,True,30,failed: ,UnitTestFailure,0,9a9558530739fce71a82b58c5736f9b2ff638ccc4cf41dcf356459a02cc350a1,4.231720108073205,<=8,7,False,7,664013086,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,32,HumanEval/1,SingleLineInfilling/HumanEval/1/L5
EXPAND_48,SingleLineInfilling/HumanEval/1/L5|canvas=48,deployable_canvas_actions_v1,48,59,772dc170ca1cdb0cf81130a040e7fa0e4aa410a5e650cb6a274fe43a4e14597e,True,64,True,True,45,failed: ,UnitTestFailure,0,8504d7434c4089c032b5c01215b59e9aa4f8e63830cef5073a16ad955262c985,4.337228712043725,<=8,7,False,7,664013086,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/1,SingleLineInfilling/HumanEval/1/L5
KEEP_PRIMARY,SingleLineInfilling/HumanEval/1/L5|canvas=7,deployable_canvas_actions_v1,7,29,464c1465d5dbdf81777dab90f452cf22371867ee1349fed5d983ef0492c1f621,True,64,True,True,4,,,0,7c5356bb6c496a5b9ae40a5c73419dbed6d676aa41c59adaa2d85d0b141f417d,1.9175365801202133,<=8,7,True,7,664013086,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/1,SingleLineInfilling/HumanEval/1/L5
EXPAND_16,SingleLineInfilling/HumanEval/1/L6|canvas=16,deployable_canvas_actions_v1,16,52,df4bca34ad584175eddffbbb1d7c99e7a47c451c89e84a94eca22412814b4863,True,64,True,True,14,,,0,fcf99d0c60a977d18164dac58a1a49494f30cbd1ad73a35a4ca0fb55c6ed6656,3.399492894881405,<=8,7,True,7,248823910,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/1,SingleLineInfilling/HumanEval/1/L6
EXPAND_24,SingleLineInfilling/HumanEval/1/L6|canvas=24,deployable_canvas_actions_v1,24,59,bdff3574ef5a800cb99097b0024e8d30d6c6914b552d12f7db31759b2842dc93,True,64,True,True,23,failed: ,UnitTestFailure,0,9d26483ffef848850629f913db0e777faf6cd8858b770e7c587369b3b6cf1316,3.8761902297846973,<=8,7,False,7,248823910,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/1,SingleLineInfilling/HumanEval/1/L6
EXPAND_32,SingleLineInfilling/HumanEval/1/L6|canvas=32,deployable_canvas_actions_v1,32,64,be21b7f344aa995cfbefe26d111fe8489a745c7cac3c180cc92fa94603ced494,True,64,True,False,32,,,0,b7248b0628c5260f506f2a58747f4181b6d4bedf0bc46ec2ead170b228dcf59b,4.254685660940595,<=8,7,True,7,248823910,77c005153c8d98a8c8e078121ab33652baad6aba,train,no_remaining_masks,32,HumanEval/1,SingleLineInfilling/HumanEval/1/L6
EXPAND_48,SingleLineInfilling/HumanEval/1/L6|canvas=48,deployable_canvas_actions_v1,48,59,08c2e8d7b1ec21c1c15cb7565efe61f6ef7ebce93bcd4b0ec5d34b5cf2891b53,True,64,True,True,45,timed out,UnitTestFailure,0,2f55d4575905bc83694ec9b1c8107b786f336fc1ebe6fbb2163cc5303cc9bed8,7.389172708033584,<=8,7,False,7,248823910,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/1,SingleLineInfilling/HumanEval/1/L6
KEEP_PRIMARY,SingleLineInfilling/HumanEval/1/L6|canvas=7,deployable_canvas_actions_v1,7,29,464c1465d5dbdf81777dab90f452cf22371867ee1349fed5d983ef0492c1f621,True,64,True,True,4,,,0,69110d1489c8ea1b01a31809dd619abd7850f62a1d93915258f9522fcfbd1663,1.8998551841359586,<=8,7,True,7,248823910,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/1,SingleLineInfilling/HumanEval/1/L6
EXPAND_16,SingleLineInfilling/HumanEval/1/L7|canvas=16,deployable_canvas_actions_v1,16,60,bc2c9db1b04d6d406d41b5a414d5689290a616c0866be2dfe8ebbe7b87750f6a,True,64,True,True,16,,,0,027be97a172cb1cc652301907e6da68a0ab99062a9edd5d9679ffc7d1599531a,3.8807542230933905,<=8,7,True,7,1384570526,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/1,SingleLineInfilling/HumanEval/1/L7
EXPAND_24,SingleLineInfilling/HumanEval/1/L7|canvas=24,deployable_canvas_actions_v1,24,48,234e7e1ea8b5c8d225317c1f3aca2fc93ada1aa6294c605a97eb330f086f6393,True,64,True,True,19,failed: ,UnitTestFailure,0,bd6c554b0766f2d015f15e17dde2da73b99664cfee29b73ac29cf13eb86ed8f7,3.1780081192264333,<=8,7,False,7,1384570526,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/1,SingleLineInfilling/HumanEval/1/L7
EXPAND_32,SingleLineInfilling/HumanEval/1/L7|canvas=32,deployable_canvas_actions_v1,32,41,7893786cc4d9feb28a5e9e9669db769de867625e96844bc4918b63d38156d1c0,True,64,True,True,21,,,0,3455d7fc31b8bbd3ef7c176fb784723cbec1cc933139622ece67dc8fcadf12cf,2.7841235891683027,<=8,7,True,7,1384570526,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,32,HumanEval/1,SingleLineInfilling/HumanEval/1/L7
EXPAND_48,SingleLineInfilling/HumanEval/1/L7|canvas=48,deployable_canvas_actions_v1,48,46,8fb41283a7ce809ef7b15be0a6af3ccbf6f27839b2750c70ae58546000cea9eb,True,64,True,True,35,failed: ,UnitTestFailure,0,544e686f5d5483f875ad6a18d50f863a9dce221ff12a4f419691ed40096490d5,3.407628324930556,<=8,7,False,7,1384570526,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/1,SingleLineInfilling/HumanEval/1/L7
KEEP_PRIMARY,SingleLineInfilling/HumanEval/1/L7|canvas=7,deployable_canvas_actions_v1,7,29,464c1465d5dbdf81777dab90f452cf22371867ee1349fed5d983ef0492c1f621,True,64,True,True,4,,,0,3ee3c3efc3bfdc25189c7e94f45501dedf91a7eb61d70ef334ecc353667409df,1.9036240329733118,<=8,7,True,7,1384570526,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/1,SingleLineInfilling/HumanEval/1/L7
EXPAND_16,SingleLineInfilling/HumanEval/1/L8|canvas=16,deployable_canvas_actions_v1,16,41,281e03bea6fdc0df4afdb5b7cead1f1c1c3e4198f910c984345df5af9e6d5fe4,True,64,True,True,11,,,0,0009247253acfafbeaca53d57fccd016ef192cc40d3037d2b8aa0d4bc52dbc37,2.7177361181238666,<=8,7,True,7,2146453750,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/1,SingleLineInfilling/HumanEval/1/L8
EXPAND_24,SingleLineInfilling/HumanEval/1/L8|canvas=24,deployable_canvas_actions_v1,24,53,d9fee2151f2e470d1ad53a639a5b3eea17ac19f94db3b2c088a7e64aeaaa91cf,True,64,True,True,21,,,0,695453796116d5bd9e8758e0c4621af4847ff4b4ca81a5410832d61303e33dc8,3.463596155983396,<=8,7,True,7,2146453750,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/1,SingleLineInfilling/HumanEval/1/L8
EXPAND_32,SingleLineInfilling/HumanEval/1/L8|canvas=32,deployable_canvas_actions_v1,32,41,7893786cc4d9feb28a5e9e9669db769de867625e96844bc4918b63d38156d1c0,True,64,True,True,21,,,0,5084ac9f15c6066d98305bdeca48886573f737586878333e0dad7a8014afd750,2.731706543941982,<=8,7,True,7,2146453750,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,32,HumanEval/1,SingleLineInfilling/HumanEval/1/L8
EXPAND_48,SingleLineInfilling/HumanEval/1/L8|canvas=48,deployable_canvas_actions_v1,48,46,8fb41283a7ce809ef7b15be0a6af3ccbf6f27839b2750c70ae58546000cea9eb,True,64,True,True,35,failed: ,UnitTestFailure,0,a5d1591c15c1842bc8654e0f313ff8f36644fb73e3ef8ac3ec773919622f7c27,3.375070894951932,<=8,7,False,7,2146453750,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,48,HumanEval/1,SingleLineInfilling/HumanEval/1/L8
KEEP_PRIMARY,SingleLineInfilling/HumanEval/1/L8|canvas=7,deployable_canvas_actions_v1,7,29,464c1465d5dbdf81777dab90f452cf22371867ee1349fed5d983ef0492c1f621,True,64,True,True,4,,,0,c2c16d31b578e8f0afb07bba600ea7c4dba5222e489e90f7a579d742910bc386,1.9180385899962857,<=8,7,True,7,2146453750,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/1,SingleLineInfilling/HumanEval/1/L8
EXPAND_16,SingleLineInfilling/HumanEval/1/L9|canvas=16,deployable_canvas_actions_v1,16,41,b8ec9d96c8441f041a25ab66e5cea1cfd7ca24cbe79ecbb0c82babada16753ed,True,64,True,True,11,,,0,a846891326109cf7f4deec712315a51adb0ef261da6f0957db7c92b20023006f,2.7133000059984624,<=8,7,True,7,691487208,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/1,SingleLineInfilling/HumanEval/1/L9
EXPAND_24,SingleLineInfilling/HumanEval/1/L9|canvas=24,deployable_canvas_actions_v1,24,59,45ce8cd9bb3ee7a8823fcdc1d3643d434c609ad1a16449a543a1f8b3b1f196e4,True,64,True,True,23,failed: ,UnitTestFailure,0,8fda1a1246521f8c5bc73c31d81d66ad1992ea1a2fb07e2b90e262a7347649d2,3.9267300309147686,<=8,7,False,7,691487208,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,24,HumanEval/1,SingleLineInfilling/HumanEval/1/L9
EXPAND_32,SingleLineInfilling/HumanEval/1/L9|canvas=32,deployable_canvas_actions_v1,32,41,7500cbd22ebb465b49a07056c7470f37a1fde46d778d2cddce99b11c04d5b21c,True,64,True,True,21,failed: ,UnitTestFailure,0,c1da78284152c91b6c292e45b5029e73631947595c3f1c66601b4254fa3f4d58,2.7596109348814934,<=8,7,False,7,691487208,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,32,HumanEval/1,SingleLineInfilling/HumanEval/1/L9
EXPAND_48,SingleLineInfilling/HumanEval/1/L9|canvas=48,deployable_canvas_actions_v1,48,64,737f76cfb0a09d4124ec66198125c33ca1e106f906da72647234087cfc194c7a,True,64,True,False,48,failed: ,UnitTestFailure,0,23f54a382bb031064f372fc654828e8eeece8f661189ec6d96b9f2eb967ce26f,4.725110201863572,<=8,7,False,7,691487208,77c005153c8d98a8c8e078121ab33652baad6aba,train,not_stopped,48,HumanEval/1,SingleLineInfilling/HumanEval/1/L9
KEEP_PRIMARY,SingleLineInfilling/HumanEval/1/L9|canvas=7,deployable_canvas_actions_v1,7,29,464c1465d5dbdf81777dab90f452cf22371867ee1349fed5d983ef0492c1f621,True,64,True,True,4,,,0,a3baa1dcd52a0d8ec5d75c05bec08ba990105dac2e4f5ac024f8fd1090f1a4ec,1.9012680560117587,<=8,7,True,7,691487208,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,,HumanEval/1,SingleLineInfilling/HumanEval/1/L9
EXPAND_16,SingleLineInfilling/HumanEval/10/L0|canvas=16,deployable_canvas_actions_v1,16,55,7e697f4e4a7600d256eb5d50ddbf1131e00c292e8c9a3a7c549f52ccbce1c9be,True,64,True,True,15,failed: ,UnitTestFailure,0,b9c754295e7ccb210232a10c69b921d56817fd1028d94360baeca2192ddf1e36,3.671056021936238,<=8,6,False,6,1129994094,77c005153c8d98a8c8e078121ab33652baad6aba,train,global_gap_early_commit,16,HumanEval/10,SingleLineInfilling/HumanEval/10/L0
EXPAND_24,SingleLineInfilling/HumanEval/10/L0|canvas=24,deployable_canvas_actions_v1,24,64,b53810bbc913d320fc72b651243f591c3cea28c1a587dfb469dbd4fa620fe2a4,True,64,True,False,24,failed: string,UnitTestFailure,0,070f8fac22076fd533ea2f3ea4070269575013f927681ffa7f04f118cd82b382,4.259957473957911,<=8,6,False,6,1129994094,77c005153c8d98a8c8e078121ab33652baad6aba,train,no_remaining_masks,24,HumanEval/10,SingleLineInfilling/HumanEval/10/L0
